TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  423,   165.00000000,    70.98628949,
  424,   312.00000000,   117.99314474,
  425,   165.00000000,   214.99657237,
  426,   165.00000000,   189.99828619,
  427,   312.00000000,   177.49914309,
  428,   165.00000000,   244.74957155,
  429,   165.00000000,   204.87478577,
  430,   312.00000000,   184.93739289,
  431,   165.00000000,   248.46869644,
  432,   165.00000000,   206.73434822,
  433,   312.00000000,   185.86717411,
  434,   312.00000000,   248.93358706,
  435,     0.00000000,   280.46679353,
  436,    18.00000000,   140.23339676,
  437,     0.00000000,    79.11669838,
  438,     0.00000000,    39.55834919,
  439,    18.00000000,    19.77917460,
  440,    18.00000000,    18.88958730,
  441,     0.00000000,    18.44479365,
  442,   147.00000000,     9.22239682,
  443,   147.00000000,    78.11119841,
  444,   165.00000000,   112.55559921,
  445,   312.00000000,   138.77779960,
  446,   165.00000000,   225.38889980,
  447,   165.00000000,   195.19444990,
  448,   165.00000000,   180.09722495,
  449,   312.00000000,   172.54861248,
  450,   165.00000000,   242.27430624,
  451,   165.00000000,   203.63715312,
  452,   312.00000000,   184.31857656,
  453,   165.00000000,   248.15928828,
  454,   165.00000000,   206.57964414,
  455,   312.00000000,   185.78982207,
  456,   165.00000000,   248.89491103,
  457,     0.00000000,   206.94745552,
  458,     0.00000000,   103.47372776,
  459,     0.00000000,    51.73686388,
  460,     0.00000000,    25.86843194,
  461,     0.00000000,    12.93421597,
  462,    18.00000000,     6.46710798,
  463,     0.00000000,    12.23355399,
  464,     0.00000000,     6.11677700,
  465,    18.00000000,     3.05838850,
  466,   165.00000000,    10.52919425,
  467,   165.00000000,    87.76459712,
  468,   312.00000000,   126.38229856,
  469,    18.00000000,   219.19114928,
  470,   165.00000000,   118.59557464,
  471,   165.00000000,   141.79778732,
  472,   165.00000000,   153.39889366,
  473,   165.00000000,   159.19944683,
  474,   165.00000000,   162.09972342,
  475,   165.00000000,   163.54986171,
  476,   165.00000000,   164.27493085,
  477,   165.00000000,   164.63746543,
  478,     0.00000000,   164.81873271,
  479,     0.00000000,    82.40936636,
  480,     0.00000000,    41.20468318,
  481,     0.00000000,    20.60234159,
  482,     0.00000000,    10.30117079,
  483,     0.00000000,     5.15058540,
  484,     0.00000000,     2.57529270,
  485,     0.00000000,     1.28764635,
  486,     0.00000000,     0.64382317,
  487,     0.00000000,     0.32191159,
  488,   165.00000000,     0.16095579,
  489,   312.00000000,    82.58047790,
  490,   312.00000000,   197.29023895,
  491,   165.00000000,   254.64511947,
  492,   165.00000000,   209.82255974,
  493,    18.00000000,   187.41127987,
  494,    18.00000000,   102.70563993,
  495,    18.00000000,    60.35281997,
  496,   312.00000000,    39.17640998,
  497,   312.00000000,   175.58820499,
  498,   165.00000000,   243.79410250,
  499,    18.00000000,   204.39705125,
  500,   165.00000000,   111.19852562,
  501,   165.00000000,   138.09926281,
  502,   312.00000000,   151.54963141,
  503,     0.00000000,   231.77481570,
  504,   147.00000000,   115.88740785,
  505,     0.00000000,   131.44370393,
  506,     0.00000000,    65.72185196,
  507,     0.00000000,    32.86092598,
  508,   147.00000000,    16.43046299,
  509,     0.00000000,    81.71523150,
  510,     0.00000000,    40.85761575,
  511,    18.00000000,    20.42880787,
  512,   165.00000000,    19.21440394,
  513,   165.00000000,    92.10720197,
  514,   165.00000000,   128.55360098,
  515,   165.00000000,   146.77680049,
  516,   165.00000000,   155.88840025,
  517,    18.00000000,   160.44420012,
  518,    18.00000000,    89.22210006,
  519,    18.00000000,    53.61105003,
  520,   165.00000000,    35.80552502,
  521,   230.00000000,   100.40276251,
  522,   312.00000000,   165.20138125,
  523,   312.00000000,   238.60069063,
  524,   165.00000000,   275.30034531,
  525,   165.00000000,   220.15017266,
  526,   312.00000000,   192.57508633,
  527,   165.00000000,   252.28754316,
  528,   165.00000000,   208.64377158,
  529,    96.00000000,   186.82188579,
  530,     0.00000000,   141.41094290,
  531,     0.00000000,    70.70547145,
  532,     0.00000000,    35.35273572,
  533,     0.00000000,    17.67636786,
  534,    18.00000000,     8.83818393,
  535,    18.00000000,    13.41909197,
  536,    18.00000000,    15.70954598,
  537,   165.00000000,    16.85477299,
  538,   165.00000000,    90.92738650,
  539,   165.00000000,   127.96369325,
  540,   147.00000000,   146.48184662,
  541,     0.00000000,   146.74092331,
  542,     0.00000000,    73.37046166,
  543,     0.00000000,    36.68523083,
  544,   270.00000000,    18.34261541,
  545,   312.00000000,   144.17130771,
  546,   312.00000000,   228.08565385,
  547,   165.00000000,   270.04282693,
  548,   312.00000000,   217.52141346,
  549,   165.00000000,   264.76070673,
  550,   165.00000000,   214.88035337,
  551,   312.00000000,   189.94017668,
  552,   165.00000000,   250.97008834,
  553,    18.00000000,   207.98504417,
  554,     0.00000000,   112.99252209,
  555,     0.00000000,    56.49626104,
  556,     0.00000000,    28.24813052,
  557,     0.00000000,    14.12406526,
  558,    18.00000000,     7.06203263,
  559,    18.00000000,    12.53101632,
  560,     0.00000000,    15.26550816,
  561,    18.00000000,     7.63275408,
  562,   147.00000000,    12.81637704,
  563,   312.00000000,    79.90818852,
  564,   312.00000000,   195.95409426,
  565,   312.00000000,   253.97704713,
  566,   165.00000000,   282.98852356,
  567,    18.00000000,   223.99426178,
  568,     0.00000000,   120.99713089,
  569,    18.00000000,    60.49856545,
  570,   165.00000000,    39.24928272,
  571,   165.00000000,   102.12464136,
  572,   312.00000000,   133.56232068,
  573,   312.00000000,   222.78116034,
  574,   165.00000000,   267.39058017,
  575,   312.00000000,   216.19529009,
  576,   165.00000000,   264.09764504,
  577,   147.00000000,   214.54882252,
  578,   147.00000000,   180.77441126,
  579,     0.00000000,   163.88720563,
  580,     0.00000000,    81.94360282,
  581,     0.00000000,    40.97180141,
  582,     0.00000000,    20.48590070,
  583,    18.00000000,    10.24295035,
  584,     0.00000000,    14.12147518,
  585,   165.00000000,     7.06073759,
  586,   312.00000000,    86.03036879,
  587,   312.00000000,   199.01518440,
  588,   312.00000000,   255.50759220,
  589,   165.00000000,   283.75379610,
  590,   312.00000000,   224.37689805,
  591,   312.00000000,   268.18844902,
  592,   312.00000000,   290.09422451,
  593,   312.00000000,   301.04711226,
  594,   165.00000000,   306.52355613,
  595,   312.00000000,   235.76177806,
  596,   312.00000000,   273.88088903,
  597,   165.00000000,   292.94044452,
  598,   165.00000000,   228.97022226,
  599,   165.00000000,   196.98511113,
  600,   165.00000000,   180.99255556,
  601,     0.00000000,   172.99627778,
  602,   147.00000000,    86.49813889,
  603,     0.00000000,   116.74906945,
  604,     0.00000000,    58.37453472,
  605,     0.00000000,    29.18726736,
  606,     0.00000000,    14.59363368,
  607,    18.00000000,     7.29681684,
  608,    18.00000000,    12.64840842,
  609,    18.00000000,    15.32420421,
  610,     0.00000000,    16.66210211,
  611,     0.00000000,     8.33105105,
  612,   165.00000000,     4.16552553,
  613,   165.00000000,    84.58276276,
  614,    18.00000000,   124.79138138,
  615,    18.00000000,    71.39569069,
  616,   312.00000000,    44.69784535,
  617,   312.00000000,   178.34892267,
  618,   312.00000000,   245.17446134,
  619,   165.00000000,   278.58723067,
  620,    18.00000000,   221.79361533,
  621,    18.00000000,   119.89680767,
  622,    18.00000000,    68.94840383,
  623,   165.00000000,    43.47420192,
  624,    35.00000000,   104.23710096,
  625,    35.00000000,    69.61855048,
  626,    35.00000000,    52.30927524,
  627,    35.00000000,    43.65463762,
  628,     0.00000000,    39.32731881,
  629,     0.00000000,    19.66365940,
  630,     0.00000000,     9.83182970,
  631,    18.00000000,     4.91591485,
  632,    18.00000000,    11.45795743,
  633,    18.00000000,    14.72897871,
  634,     0.00000000,    16.36448936,
  635,     0.00000000,     8.18224468,
  636,   147.00000000,     4.09112234,
  637,   165.00000000,    75.54556117,
  638,   165.00000000,   120.27278058,
  639,    18.00000000,   142.63639029,
  640,     0.00000000,    80.31819515,
  641,   147.00000000,    40.15909757,
  642,   165.00000000,    93.57954879,
  643,   312.00000000,   129.28977439,
  644,   312.00000000,   220.64488720,
  645,   312.00000000,   266.32244360,
  646,   165.00000000,   289.16122180,
  647,   165.00000000,   227.08061090,
  648,   165.00000000,   196.04030545,
  649,     0.00000000,   180.52015272,
  650,     0.00000000,    90.26007636,
  651,     0.00000000,    45.13003818,
  652,     0.00000000,    22.56501909,
  653,     0.00000000,    11.28250955,
  654,     0.00000000,     5.64125477,
  655,     0.00000000,     2.82062739,
  656,     0.00000000,     1.41031369,
  657,    18.00000000,     0.70515685,
  658,   165.00000000,     9.35257842,
  659,   165.00000000,    87.17628921,
  660,   165.00000000,   126.08814461,
  661,     0.00000000,   145.54407230,
  662,     0.00000000,    72.77203615,
  663,   147.00000000,    36.38601808,
  664,   312.00000000,    91.69300904,
  665,   312.00000000,   201.84650452,
  666,   312.00000000,   256.92325226,
  667,   312.00000000,   284.46162613,
  668,   312.00000000,   298.23081306,
  669,   165.00000000,   305.11540653,
  670,   312.00000000,   235.05770327,
  671,   165.00000000,   273.52885163,
  672,   165.00000000,   219.26442582,
  673,   165.00000000,   192.13221291,
  674,    18.00000000,   178.56610645,
  675,     0.00000000,    98.28305323,
  676,     0.00000000,    49.14152661,
  677,     0.00000000,    24.57076331,
  678,    18.00000000,    12.28538165,
  679,    18.00000000,    15.14269083,
  680,    18.00000000,    16.57134541,
  681,    18.00000000,    17.28567271,
  682,    18.00000000,    17.64283635,
  683,   165.00000000,    17.82141818,
  684,   312.00000000,    91.41070909,
  685,   165.00000000,   201.70535454,
  686,   165.00000000,   183.35267727,
  687,   165.00000000,   174.17633864,
  688,   312.00000000,   169.58816932,
  689,   312.00000000,   240.79408466,
  690,   165.00000000,   276.39704233,
  691,   312.00000000,   220.69852116,
  692,   312.00000000,   266.34926058,
  693,   225.00000000,   289.17463029,
  694,   165.00000000,   257.08731515,
  695,   312.00000000,   211.04365757,
  696,   147.00000000,   261.52182879,
  697,   147.00000000,   204.26091439,
  698,   147.00000000,   175.63045720,
  699,     0.00000000,   161.31522860,
  700,     0.00000000,    80.65761430,
  701,     0.00000000,    40.32880715,
  702,    18.00000000,    20.16440357,
  703,    18.00000000,    19.08220179,
  704,    18.00000000,    18.54110089,
  705,     0.00000000,    18.27055045,
  706,   312.00000000,     9.13527522,
  707,   165.00000000,   160.56763761,
  708,   165.00000000,   162.78381881,
  709,    18.00000000,   163.89190940,
  710,    78.00000000,    90.94595470,
  711,     0.00000000,    84.47297735,
  712,     0.00000000,    42.23648868,
  713,   165.00000000,    21.11824434,
  714,   165.00000000,    93.05912217,
  715,   165.00000000,   129.02956108,
  716,   165.00000000,   147.01478054,
  717,   165.00000000,   156.00739027,
  718,   165.00000000,   160.50369514,
  719,   165.00000000,   162.75184757,
  720,   165.00000000,   163.87592378,
  721,   147.00000000,   164.43796189,
  722,   147.00000000,   155.71898095,
  723,   147.00000000,   151.35949047,
  724,     0.00000000,   149.17974524,
  725,     0.00000000,    74.58987262,
  726,     0.00000000,    37.29493631,
  727,     0.00000000,    18.64746815,
  728,    18.00000000,     9.32373408,
  729,    78.00000000,    13.66186704,
  730,   165.00000000,    45.83093352,
  731,   165.00000000,   105.41546676,
  732,   312.00000000,   135.20773338,
  733,   312.00000000,   223.60386669,
  734,   225.00000000,   267.80193334,
  735,   225.00000000,   246.40096667,
  736,   225.00000000,   235.70048334,
  737,   225.00000000,   230.35024167,
  738,   165.00000000,   227.67512083,
  739,   312.00000000,   196.33756042,
  740,   312.00000000,   254.16878021,
  741,   312.00000000,   283.08439010,
  742,   312.00000000,   297.54219505,
  743,   165.00000000,   304.77109753,
