TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  408,     0.00000000,     9.95502513,
  409,     0.00000000,     4.97751257,
  410,     0.00000000,     2.48875628,
  411,     0.00000000,     1.24437814,
  412,     0.00000000,     0.62218907,
  413,     0.00000000,     0.31109454,
  414,     0.00000000,     0.15554727,
  415,    35.64000000,     0.07777363,
  416,    35.64000000,    17.85888682,
  417,     0.00000000,    26.74944341,
  418,   181.17000000,    13.37472170,
  419,   181.17000000,    97.27236085,
  420,   181.17000000,   139.22118043,
  421,    35.64000000,   160.19559021,
  422,    35.64000000,    97.91779511,
  423,   617.76000000,    66.77889755,
  424,   617.76000000,   342.26944878,
  425,   472.23000000,   480.01472439,
  426,   326.70000000,   476.12236219,
  427,   181.17000000,   401.41118110,
  428,   181.17000000,   291.29059055,
  429,   326.70000000,   236.23029527,
  430,   181.17000000,   281.46514764,
  431,    35.64000000,   231.31757382,
  432,     0.00000000,   133.47878691,
  433,     0.00000000,    66.73939345,
  434,     0.00000000,    33.36969673,
  435,     0.00000000,    16.68484836,
  436,     0.00000000,     8.34242418,
  437,     0.00000000,     4.17121209,
  438,     0.00000000,     2.08560605,
  439,    35.64000000,     1.04280302,
  440,    35.64000000,    18.34140151,
  441,   111.87000000,    26.99070076,
  442,   181.17000000,    69.43035038,
  443,   181.17000000,   125.30017519,
  444,    35.64000000,   153.23508759,
  445,    35.64000000,    94.43754380,
  446,    35.64000000,    65.03877190,
  447,   472.23000000,    50.33938595,
  448,   472.23000000,   261.28469297,
  449,   326.70000000,   366.75734649,
  450,    35.64000000,   346.72867324,
  451,    35.64000000,   191.18433662,
  452,    35.64000000,   113.41216831,
  453,    35.64000000,    74.52608416,
  454,    35.64000000,    55.08304208,
  455,    35.64000000,    45.36152104,
  456,     0.00000000,    40.50076052,
  457,     0.00000000,    20.25038026,
  458,    15.84000000,    10.12519013,
  459,     0.00000000,    12.98259506,
  460,     0.00000000,     6.49129753,
  461,     0.00000000,     3.24564877,
  462,     0.00000000,     1.62282438,
  463,     0.00000000,     0.81141219,
  464,     5.94000000,     0.40570610,
  465,   297.00000000,     3.17285305,
  466,   151.47000000,   150.08642652,
  467,   297.00000000,   150.77821326,
  468,     0.00000000,   223.88910663,
  469,    35.64000000,   111.94455332,
  470,    35.64000000,    73.79227666,
  471,   181.17000000,    54.71613833,
  472,   181.17000000,   117.94306916,
  473,   279.18000000,   149.55653458,
