TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  651,    10.00000000,   101.25494951,
  652,    10.00000000,    50.62747475,
  653,    10.00000000,    25.31373738,
  654,    18.00000000,    12.65686869,
  655,    28.00000000,     9.79343434,
  656,    48.00000000,    13.31171717,
  657,   342.00000000,    24.97085859,
  658,   342.00000000,   176.33042929,
  659,   342.00000000,   252.01021465,
  660,   195.00000000,   289.85010732,
  661,    78.00000000,   236.00505366,
  662,   489.00000000,   151.16752683,
  663,   489.00000000,   312.19376342,
  664,   636.00000000,   392.70688171,
  665,   342.00000000,   505.72844085,
  666,   195.00000000,   416.70922043,
  667,   342.00000000,   299.43461021,
  668,   342.00000000,   313.56230511,
  669,   342.00000000,   320.62615255,
  670,   489.00000000,   324.15807628,
  671,   489.00000000,   398.68903814,
  672,   342.00000000,   435.95451907,
  673,   195.00000000,   381.82225953,
  674,     0.00000000,   281.99112977,
  675,     0.00000000,   140.99556488,
  676,     0.00000000,    70.49778244,
  677,     0.00000000,    35.24889122,
  678,    48.00000000,    17.62444561,
  679,    48.00000000,    27.12722281,
  680,    48.00000000,    31.87861140,
  681,   342.00000000,    34.25430570,
  682,   489.00000000,   180.97215285,
  683,   489.00000000,   327.09607643,
  684,   489.00000000,   400.15803821,
  685,   230.00000000,   436.68901911,
  686,   377.00000000,   326.74950955,
  687,   666.00000000,   344.54475478,
  688,   666.00000000,   496.49737739,
  689,   519.00000000,   572.47368869,
  690,   636.00000000,   537.69684435,
  691,   489.00000000,   578.22342217,
  692,   636.00000000,   525.72171109,
  693,   489.00000000,   572.23585554,
  694,   489.00000000,   522.72792777,
  695,   588.00000000,   497.97396389,
  696,     0.00000000,   534.60198194,
  697,     0.00000000,   267.30099097,
  698,     0.00000000,   133.65049549,
  699,     0.00000000,    66.82524774,
  700,     0.00000000,    33.41262387,
  701,     0.00000000,    16.70631194,
  702,     3.00000000,     8.35315597,
  703,     3.00000000,     4.17657798,
  704,     3.00000000,     2.08828899,
  705,     3.00000000,     1.04414450,
  706,     3.00000000,     0.52207225,
  707,   195.00000000,     0.26103612,
  708,    48.00000000,    91.21051806,
  709,    48.00000000,    63.92025903,
  710,    48.00000000,    50.27512952,
  711,    10.00000000,    43.45256476,
  712,    10.00000000,    21.72628238,
  713,    38.00000000,    10.86314119,
  714,    10.00000000,    18.79657059,
  715,    48.00000000,     9.39828530,
  716,    10.00000000,    23.01414265,
  717,   195.00000000,    11.50707132,
  718,     3.00000000,    96.83353566,
  719,     3.00000000,    48.41676783,
  720,     3.00000000,    24.20838392,
  721,     3.00000000,    12.10419196,
  722,     3.00000000,     6.05209598,
  723,     3.00000000,     3.02604799,
  724,     3.00000000,     1.51302399,
  725,     3.00000000,     0.75651200,
  726,     3.00000000,     0.37825600,
  727,    24.00000000,     0.18912800,
  728,    48.00000000,     6.52956400,
  729,    10.00000000,    21.57978200,
  730,    38.00000000,    10.78989100,
  731,    10.00000000,    18.75994550,
  732,    10.00000000,     9.37997275,
  733,    10.00000000,     4.68998637,
  734,    48.00000000,     2.34499319,
  735,    48.00000000,    19.48749659,
  736,    48.00000000,    28.05874830,
  737,    10.00000000,    32.34437415,
  738,    10.00000000,    16.17218707,
  739,    10.00000000,     8.08609354,
  740,    10.00000000,     4.04304677,
  741,    10.00000000,     2.02152338,
  742,    10.00000000,     1.01076169,
  743,    10.00000000,     0.50538085,
  744,    10.00000000,     0.25269042,
  745,    10.00000000,     0.12634521,
  746,    10.00000000,     0.06317261,
  747,     5.00000000,     0.03158630,
  748,     5.00000000,     0.01579315,
  749,     5.00000000,     0.00789658,
  750,     5.00000000,     0.00394829,
  751,     5.00000000,     0.00197414,
  752,     5.00000000,     0.00098707,
  753,     5.00000000,     0.00049354,
  754,     5.00000000,     0.00024677,
  755,     5.00000000,     0.00012338,
  756,     5.00000000,     0.00006169,
  757,     5.00000000,     0.00003085,
  758,     5.00000000,     0.00001542,
  759,     0.00000000,     0.00000771,
  760,     0.00000000,     0.00000386,
  761,     0.00000000,     0.00000193,
  762,     0.00000000,     0.00000096,
  763,    40.00000000,     0.00000048,
  764,    18.00000000,    14.35500024,
  765,    18.00000000,    10.64250012,
  766,   312.00000000,     8.78625006,
  767,   294.00000000,   153.38812503,
  768,   147.00000000,   216.77906252,
  769,    18.00000000,   175.70953126,
  770,    18.00000000,    91.31976563,
