TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
 1103,   244.76603639,661277.01511684,   210.60819484,     0.00001122,
 1104,   191.38301819,662062.08337465,   210.62305230,     0.00001125,
 1105,   141.19150910,662660.71748338,   210.63438148,     0.00001127,
 1106,    89.59575455,663076.13451734,   210.64224327,     0.00001128,
 1107,    45.29787727,663318.94301405,   210.64683844,     0.00001129,
 1108,    22.64893864,663441.24724203,   210.64915305,     0.00001130,
 1109,    11.32446932,663502.39933563,   210.65031036,     0.00001130,
 1110,     5.66223466,663181.97536226,   210.64424632,   195.00001129,
 1111,    86.33111733,662645.56335540,   210.63409469,   195.00001127,
 1112,    43.16555866,662176.65733181,   210.62522062,   195.00001125,
 1113,    21.58277933,661591.20429984,   210.61414088,   195.00001123,
 1114,    10.79138967,660947.47776347,   210.60195832,   195.00001120,
 1115,     5.39569483,660274.61447511,   210.58922435,   195.00001118,
 1116,    12.19784742,659604.28281098,   210.57653828,   195.00001115,
 1117,     6.09892371,658935.21695896,   210.56387617,   195.00001113,
 1118,    18.54946185,658277.58401299,   210.55143043,   195.00001110,
 1119,    28.77473093,657660.76752005,   210.53975714,   195.00001108,
 1120,   107.38736546,657203.85925384,   210.53111013,   195.00001106,
 1121,   146.69368273,656959.20510078,   210.52648004,   195.00001105,
 1122,   166.34684137,656820.67800451,   210.52385840,   195.00001105,
 1123,   249.67342068,656867.51443663,   210.52474478,   195.00001105,
 1124,   349.83671034,657244.63263274,   210.53188177,   195.00001106,
 1125,   341.41835517,658137.89171062,   210.54878675,     0.00001110,
 1126,   313.20917759,659316.22122961,   210.57108670,     0.00001114,
 1127,   156.60458879,660161.88596893,   210.58709095,     0.00001117,
 1128,    78.30229440,660584.71831842,   210.59509308,     0.00001119,
 1129,   103.15114720,660911.33447300,   210.60127431,     0.00001120,
 1130,    51.57557360,661189.84253011,   210.60654509,     0.00001121,
 1131,    25.78778680,661329.09653850,   210.60918048,     0.00001122,
 1132,    12.89389340,661398.72352253,   210.61049817,     0.00001122,
 1133,     6.44694670,661082.53699437,   210.60451433,   195.00001121,
 1134,     3.22347335,660397.94371021,   210.59155836,   195.00001118,
 1135,    21.11173667,659739.74704802,   210.57910195,   195.00001116,
 1136,    30.05586834,659129.84869697,   210.56755959,   195.00001114,
 1137,    34.52793417,658544.09950149,   210.55647425,   195.00001111,
 1138,   110.26396708,658102.72488358,   210.54812121,   195.00001110,
 1139,   148.13198354,657865.83755467,   210.54363811,   195.00001109,
 1140,   240.56599177,657863.49387047,   210.54359375,   195.00001109,
 1141,   213.28299589,657978.42200821,   210.54576877,   195.00001109,
 1142,   199.64149794,658019.68605712,   210.54654970,   195.00001109,
 1143,   192.82074897,658024.11806162,   210.54663357,   195.00001109,
 1144,   262.91037449,658142.43404391,   210.54887271,   195.00001110,
 1145,   297.95518724,658449.99201510,   210.55469326,   195.00001111,
 1146,   315.47759362,658852.17098053,   210.56230452,   195.00001112,
 1147,   250.73879681,659169.36044328,   210.56830735,   195.00001114,
 1148,   218.36939841,659311.75515449,   210.57100218,   195.00001114,
 1149,   202.18469920,659366.75248993,   210.57204301,   195.00001114,
 1150,   120.59234960,659245.75113747,   210.56975305,   195.00001114,
 1151,    60.29617480,658869.35044129,   210.56262964,   195.00001113,
 1152,    30.14808740,658681.15007303,   210.55906794,     0.00001112,
 1153,    15.07404370,658762.54986894,   210.56060844,     0.00001112,
 1154,     7.53702185,658803.24974673,   210.56137869,     0.00001112,
 1155,     3.76851093,658823.59966567,   210.56176381,     0.00001112,
 1156,     1.88425546,658833.77460497,   210.56195637,     0.00001112,
 1157,     0.94212773,658487.86205466,   210.55540996,   195.00001111,
 1158,    19.97106387,657823.50575955,   210.54283698,   195.00001109,
 1159,    29.48553193,657210.52759225,   210.53123633,   195.00001106,
 1160,    34.24276597,656623.23848865,   210.52012185,   195.00001104,
 1161,    36.62138298,656048.79391711,   210.50925045,   195.00001102,
 1162,    37.81069149,655480.77161138,   210.49850060,   195.00001100,
 1163,   111.90534575,655048.26043899,   210.49031530,   195.00001098,
 1164,   222.45267287,654948.10483306,   210.48841985,   195.00001098,
 1165,   277.72633644,655146.42701013,   210.49217311,   195.00001098,
 1166,   305.36316822,655493.98807914,   210.49875072,   195.00001100,
 1167,   245.68158411,655783.86859391,   210.50423673,   195.00001101,
 1168,   289.34079205,656044.90883134,   210.50917693,   195.00001102,
 1169,   384.67039603,656556.12893031,   210.51885180,   195.00001104,
 1170,   432.33519801,657324.73895968,   210.53339779,   195.00001107,
 1171,   309.16759901,657957.44395460,   210.54537176,   195.00001109,
 1172,   468.08379950,658654.49643210,   210.55856352,   195.00001112,
 1173,   474.04189975,659999.32265073,   210.58401443,     0.00001117,
 1174,   453.02094988,661668.03573995,   210.61559492,     0.00001123,
 1175,   295.51047494,663015.39226418,   210.64109372,     0.00001128,
 1176,   147.75523747,663813.27050591,   210.65619361,     0.00001131,
 1177,    73.87761873,664212.20960618,   210.66374356,     0.00001133,
 1178,    36.93880937,664411.67913614,   210.66751853,     0.00001134,
 1179,    18.46940468,664511.41388074,   210.66940602,     0.00001134,
 1180,     9.23470234,664561.28123265,   210.67034976,     0.00001134,
 1181,     4.61735117,664586.21488801,   210.67082163,     0.00001134,
 1182,    71.30867559,664722.88169552,   210.67340806,     0.00001135,
 1183,    35.65433779,664564.41507889,   210.67040907,   195.00001134,
 1184,    17.82716890,663958.68174997,   210.65894553,   195.00001132,
 1185,     8.91358445,663304.81506534,   210.64657106,   195.00001129,
 1186,     4.45679222,662626.88170286,   210.63374114,   195.00001127,
 1187,     2.22839611,661936.91500145,   210.62068348,   195.00001124,
 1188,     1.11419806,661240.93163057,   210.60751195,   195.00001122,
 1189,     0.55709903,660541.93992496,   210.59428350,   195.00001119,
 1190,     0.27854951,659841.44405199,   210.58102657,   195.00001116,
 1191,     0.13927476,659140.19609533,   210.56775541,   195.00001114,
 1192,    90.56963738,658601.47209726,   210.55756003,   195.00001112,
 1193,   211.78481869,658492.31007806,   210.55549413,   168.00001111,
 1194,   258.89240934,658734.72904850,   210.56008193,   168.00001112,
 1195,   282.44620467,659104.33851376,   210.56707681,   168.00001113,
 1196,   294.22310234,659425.94322644,   210.57316320,   230.00001115,
 1197,   257.61155117,660005.24556261,   210.58412652,     0.00001117,
 1198,   197.80577558,660824.99671057,   210.59964036,     0.00001120,
 1199,    98.90288779,661359.07226447,   210.60974777,     0.00001122,
 1200,    49.45144390,661626.11002124,   210.61480148,     0.00001123,
 1201,    24.72572195,661759.62887925,   210.61732833,     0.00001123,
 1202,    12.36286097,661826.38828786,   210.61859175,     0.00001124,
 1203,     6.18143049,661859.76797222,   210.61922347,     0.00001124,
 1204,     3.09071524,661876.45779422,   210.61953932,     0.00001124,
 1205,     1.54535762,661884.80268505,   210.61969725,     0.00001124,
 1206,     0.77267881,661888.97511009,   210.61977621,     0.00001124,
 1207,     0.38633941,661891.06130222,   210.61981569,     0.00001124,
 1208,     0.19316970,661892.10437811,   210.61983543,     0.00001124,
 1209,     0.09658485,661892.62589568,   210.61984530,     0.00001124,
 1210,     0.04829243,661892.88663429,   210.61985024,     0.00001124,
 1211,    52.52414621,661987.51698321,   210.62164112,     0.00001124,
 1212,   168.76207311,662034.83213771,   210.62253657,   195.00001125,
 1213,   300.38103655,662177.28969458,   210.62523258,   195.00001125,
 1214,   243.19051828,662453.71845263,   210.63046401,   195.00001126,
 1215,   214.59525914,662575.73281148,   210.63277314,   195.00001127,
 1216,   200.29762957,662620.53997053,   210.63362112,   195.00001127,
 1217,   193.14881478,662626.74352988,   210.63373852,   195.00001127,
 1218,   189.57440739,662613.64528917,   210.63349064,   195.00001127,
 1219,   187.78720370,662590.89614843,   210.63306011,   195.00001127,
 1220,   260.39360185,662695.62155789,   210.63504204,   195.00001127,
 1221,   149.69680092,662731.78424223,   210.63572642,   195.00001127,
 1222,    94.34840046,662469.06556424,   210.63075446,   195.00001126,
 1223,    47.17420023,662372.80620507,   210.62893274,     0.00001126,
 1224,    41.58710012,662532.57650531,   210.63195641,     0.00001126,
 1225,    20.79355006,662644.86163505,   210.63408141,     0.00001127,
 1226,    10.39677503,662701.00417975,   210.63514391,     0.00001127,
 1227,     5.19838751,662729.07543171,   210.63567516,     0.00001127,
 1228,     2.59919376,662743.11103753,   210.63594078,     0.00001127,
 1229,     1.29959688,662750.12882026,   210.63607360,     0.00001127,
 1230,     0.64979844,662753.63769124,   210.63614000,     0.00001127,
 1231,     0.32489922,662404.39210657,   210.62953051,   195.00001126,
 1232,     0.16244961,661703.26929406,   210.61626172,   195.00001123,
 1233,     0.08122480,661001.70786742,   210.60298463,   195.00001121,
 1234,     0.04061240,660299.92713393,   210.58970339,   195.00001118,
 1235,     4.52030620,659957.13674701,   210.58321606,     0.00001117,
 1236,    30.26015310,660019.74153360,   210.58440086,     0.00001117,
 1237,    84.13007655,659874.64390672,   210.58165488,   195.00001116,
 1238,    42.06503828,659399.79507311,   210.57266834,   195.00001115,
 1239,    40.53251914,658846.47063635,   210.56219664,   195.00001112,
 1240,    20.76625957,658254.80839780,   210.55099940,   195.00001110,
 1241,    24.88312978,657634.97725857,   210.53926906,   195.00001108,
 1242,    31.94156489,657035.26166900,   210.52791941,   195.00001106,
 1243,   108.97078245,656586.90385426,   210.51943421,   195.00001104,
 1244,   147.48539122,656346.52492693,   210.51488503,   195.00001103,
 1245,   240.24269561,656342.43544353,   210.51480764,   195.00001103,
 1246,   213.12134781,656807.49068187,   210.52360883,     0.00001105,
 1247,   199.56067390,657550.31828130,   210.53766689,     0.00001108,
 1248,   168.78033695,658213.33206085,   210.55021446,     0.00001110,
 1249,    84.39016848,658669.03893045,   210.55883874,     0.00001112,
 1250,    42.19508424,658896.89234550,   210.56315088,     0.00001113,
 1251,    21.09754212,659010.81903308,   210.56530695,     0.00001113,
 1252,    10.54877106,659067.78235691,   210.56638498,     0.00001113,
 1253,     5.27438553,659096.26399887,   210.56692400,     0.00001113,
 1254,     2.63719276,658759.50479968,   210.56055081,   195.00001112,
 1255,    79.31859638,658205.02518013,   210.55005725,   195.00001110,
 1256,    39.65929819,657717.18535040,   210.54082486,   195.00001108,
 1257,    19.82964910,657122.26541579,   210.52956596,   195.00001106,
 1258,    26.91482455,656504.40542853,   210.51787293,   195.00001104,
 1259,   104.95741227,656039.77541516,   210.50907978,   195.00001102,
 1260,   145.47870614,655788.56038873,   210.50432552,   195.00001101,
 1261,   239.23935307,655779.05285556,   210.50414559,   195.00001101,
 1262,   212.61967653,655890.39906924,   210.50625282,   195.00001101,
 1263,   125.80983827,655797.57215612,   210.50449607,   195.00001101,
 1264,   155.90491913,655602.65867969,   210.50080732,   195.00001100,
 1265,   170.95245957,655489.00192190,   210.49865636,   195.00001100,
 1266,   251.97622978,655548.27352305,   210.49977808,   195.00001100,
 1267,   218.98811489,655694.00930367,   210.50253613,   195.00001101,
 1268,   202.49405745,655750.67717424,   210.50360858,   195.00001101,
 1269,   267.74702872,655895.11108957,   210.50634200,   195.00001101,
 1270,   300.37351436,656215.72802750,   210.51240969,   195.00001102,
 1271,   243.18675718,656843.13647672,   210.52428343,     0.00001105,
 1272,   214.59337859,657667.14068137,   210.53987776,     0.00001108,
 1273,   176.29668930,658370.74276353,   210.55319347,     0.00001111,
 1274,   157.14834465,658970.94378444,   210.56455230,     0.00001113,
 1275,   147.57417232,659519.44427472,   210.57493271,     0.00001115,
 1276,    74.28708616,659918.79449969,   210.58249043,     0.00001116,
 1277,    37.14354308,660119.36959201,   210.58628633,     0.00001117,
 1278,    18.57177154,659868.65711800,   210.58154158,   195.00001116,
 1279,    28.78588577,659251.90086103,   210.56986943,   195.00001114,
 1280,    33.89294289,658662.72271238,   210.55871920,   195.00001112,
 1281,    36.44647144,658087.33361832,   210.54782993,   195.00001110,
 1282,    37.72323572,657518.83905111,   210.53707114,   195.00001107,
 1283,   111.86161786,657086.09174777,   210.52888137,   195.00001106,
 1284,   222.43080893,656985.81807614,   210.52698369,   195.00001105,
 1285,   204.21540447,656682.78122059,   210.52124870,   400.00001104,
 1286,   224.10770223,656013.76277286,   210.50858749,   400.00001102,
 1287,   234.05385112,655398.45352919,   210.49694272,   400.00001099,
 1288,   239.02692556,654809.99888776,   210.48580619,   400.00001097,
 1289,   241.51346278,654603.97154730,   210.48190711,   195.00001096,
 1290,   287.25673139,654853.75785723,   210.48663433,   195.00001097,
 1291,   236.62836569,655094.75099239,   210.49119514,   195.00001098,
 1292,   284.81418285,655331.34754024,   210.49567274,   195.00001099,
 1293,   235.40709142,655565.74579420,   210.50010874,   195.00001100,
 1294,   284.20354571,655799.04490127,   210.50452394,   195.00001101,
 1295,   308.60177286,656515.09443498,   210.51807522,     0.00001104,
 1296,   223.30088643,657472.51918202,   210.53619453,     0.00001107,
 1297,   180.65044321,658199.63153558,   210.54995518,     0.00001110,
 1298,    90.32522161,658687.38769241,   210.55918599,     0.00001112,
 1299,    45.16261080,658931.26575065,   210.56380140,     0.00001113,
 1300,    22.58130540,659053.20475960,   210.56610910,     0.00001113,
 1301,    11.29065270,659114.17424412,   210.56726295,     0.00001113,
 1302,     5.64532635,658793.65896621,   210.56119718,   195.00001112,
 1303,     2.82266318,658106.90130730,   210.54820025,   195.00001110,
 1304,    20.91133159,657447.62245789,   210.53572336,   195.00001107,
 1305,   103.45566579,656969.48301344,   210.52667455,   195.00001105,
 1306,   218.22783290,656846.51327148,   210.52434734,   195.00001105,
 1307,   275.61391645,657033.42838054,   210.52788472,   195.00001106,
 1308,   230.80695822,657242.98591533,   210.53185060,   195.00001106,
 1309,   281.90347911,657463.86466255,   210.53603075,   195.00001107,
 1310,   307.45173956,657822.70401621,   210.54282180,   195.00001109,
 1311,   320.22586978,658250.52367317,   210.55091831,   195.00001110,
 1312,   253.11293489,658580.53348175,   210.55716377,   195.00001111,
 1313,   293.05646744,658910.23836609,   210.56340345,   168.00001113,
 1314,   226.02823372,659239.79078809,   210.56964025,   168.00001114,
 1315,   192.51411686,659388.36697914,   210.57245206,   168.00001114,
 1316,   249.25705843,659530.15505449,   210.57513541,   195.00001115,
 1317,   217.62852922,659668.54907199,   210.57775452,   195.00001116,
 1318,   108.81426461,659554.14606058,   210.57558944,   195.00001115,
 1319,    54.40713230,659145.94453470,   210.56786420,   195.00001114,
 1320,    27.20356615,658941.84375202,   210.56400159,     0.00001113,
 1321,    13.60178308,659015.29334051,   210.56539162,     0.00001113,
 1322,     6.80089154,659052.01811458,   210.56608664,     0.00001113,
 1323,     3.40044577,659070.38048145,   210.56643415,     0.00001113,
 1324,     1.70022288,659079.56164514,   210.56660790,     0.00001113,
 1325,     0.85011144,659084.15220682,   210.56669478,     0.00001113,
 1326,     0.42505572,659086.44746748,   210.56673822,     0.00001113,
 1327,     0.21252786,658736.59507786,   210.56011724,   195.00001112,
 1328,     7.60626393,658048.66886292,   210.54709820,   195.00001109,
 1329,    96.80313197,657534.60573569,   210.53736953,   195.00001107,
 1330,   214.90156598,657393.67415233,   210.53470239,   195.00001107,
 1331,   273.95078299,657922.60834069,   210.54471250,     0.00001109,
 1332,   279.47539150,658616.37541471,   210.55784208,   168.00001112,
 1333,   219.23769575,658860.65893154,   210.56246516,   195.00001112,
 1334,   129.11884787,658785.70067001,   210.56104657,   195.00001112,
 1335,    84.05942394,658467.42151928,   210.55502312,   195.00001111,
 1336,   135.02971197,658159.78192396,   210.54920102,   195.00001110,
 1337,   234.01485598,658176.06210613,   210.54950912,   165.00001110,
 1338,   195.00742799,658354.30217748,   210.55288233,   165.00001111,
 1339,   175.50371400,658427.22219320,   210.55426234,   165.00001111,
 1340,    92.25185700,658315.18218088,   210.55214198,   165.00001110,
 1341,    50.62592850,657978.36215477,   210.54576764,   165.00001109,
 1342,    29.81296425,657529.15212197,   210.53726632,   165.00001107,
 1343,    92.90648212,657156.04708562,   210.53020528,   165.00001106,
 1344,   197.95324106,657382.59454770,   210.53449271,     0.00001107,
 1345,   167.97662053,658041.26825857,   210.54695814,     0.00001109,
 1346,    83.98831027,658494.80509405,   210.55554135,     0.00001111,
 1347,    41.99415513,658721.57349162,   210.55983296,     0.00001112,
 1348,    20.99707757,658834.95767045,   210.56197876,     0.00001112,
 1349,    10.49853878,658891.64973970,   210.56305166,     0.00001113,
 1350,     5.24926939,658919.99575415,   210.56358811,     0.00001113,
 1351,     2.62463470,658583.16874142,   210.55721364,   195.00001111,
 1352,    11.81231735,657907.15521519,   210.54442005,   195.00001109,
 1353,    25.40615867,657272.14843218,   210.53240251,   195.00001106,
 1354,    32.20307934,656673.84502094,   210.52107958,   195.00001104,
 1355,    35.60153967,656093.89329536,   210.51010396,   195.00001102,
 1356,   110.80076983,655655.41741283,   210.50180578,   195.00001100,
 1357,   148.40038492,655419.97945182,   210.49735010,   195.00001099,
 1358,    93.70019246,655153.76045158,   210.49231189,   195.00001098,
 1359,    66.35009623,654739.85093172,   210.48447863,   195.00001097,
 1360,   126.17504811,654384.39615204,   210.47775163,   195.00001096,
 1361,   156.08752406,654190.46874268,   210.47408154,   195.00001095,
 1362,   244.54376203,654209.60501826,   210.47444370,   195.00001095,
 1363,   215.27188101,654335.27313631,   210.47682197,   195.00001095,
 1364,   200.63594051,654381.90717580,   210.47770453,   195.00001096,
 1365,   193.31797025,654389.02417581,   210.47783922,   195.00001096,
 1366,   263.15898513,654859.68265607,   210.48674645,     0.00001097,
 1367,   200.57949256,655694.41187646,   210.50254375,     0.00001101,
 1368,   169.28974628,656360.17646692,   210.51514339,     0.00001103,
 1369,   227.14487314,657073.75874198,   210.52864797,     0.00001106,
 1370,   182.57243657,657811.24985955,   210.54260503,     0.00001109,
 1371,    91.28621829,658304.19539820,   210.55193405,     0.00001110,
 1372,    45.64310914,658550.66814776,   210.55659856,     0.00001111,
 1373,    22.82155457,658673.90450259,   210.55893082,     0.00001112,
 1374,    11.41077729,658735.52265984,   210.56009695,     0.00001112,
 1375,     5.70538864,658415.33171850,   210.55403731,   195.00001111,
 1376,    22.35269432,657763.83622779,   210.54170773,   195.00001108,
 1377,    30.67634716,657157.28846263,   210.53022877,   195.00001106,
 1378,   108.33817358,656705.51456031,   210.52167893,   195.00001104,
 1379,   147.16908679,656463.42758941,   210.51709742,   195.00001103,
 1380,   166.58454340,656326.18408422,   210.51450008,   195.00001103,
 1381,   176.29227170,656241.36231188,   210.51289482,   195.00001103,
 1382,   181.14613585,656182.75140576,   210.51178561,   195.00001102,
 1383,   110.07306792,656004.94593296,   210.50842063,   195.00001102,
 1384,    74.53653396,655635.24317660,   210.50142398,   195.00001100,
 1385,    56.76826698,655520.59177889,   210.49925420,     0.00001100,
 1386,    97.38413349,655798.06606030,   210.50450541,     0.00001101,
 1387,   117.69206675,656185.20318126,   210.51183201,     0.00001102,
 1388,   127.84603337,656276.17172179,   210.51355359,   195.00001103,
 1389,   230.42301669,656273.05597209,   210.51349462,   165.00001103,
 1390,   266.71150834,656573.89807729,   210.51918808,   165.00001104,
 1391,   284.85575417,656864.71911015,   210.52469188,   225.00001105,
 1392,   142.42787709,656823.82960662,   210.52391805,   225.00001105,
 1393,    71.21393854,656803.38483490,   210.52353113,     0.00001105,
 1394,    35.60696927,656995.66242909,   210.52716999,     0.00001105,
 1395,    17.80348464,657091.80120644,   210.52898942,     0.00001106,
 1396,     8.90174232,657139.87057495,   210.52989914,     0.00001106,
 1397,     4.45087116,657163.90523924,   210.53035400,     0.00001106,
 1398,     2.22543558,656824.92255144,   210.52393873,   195.00001105,
 1399,    13.11271779,656150.53118758,   210.51117584,   195.00001102,
 1400,    26.05635889,655519.03548612,   210.49922474,   195.00001100,
 1401,    15.02817945,654890.98761544,   210.48733890,   195.00001097,
 1402,     9.51408972,654233.16366057,   210.47488955,   195.00001095,
 1403,     6.75704486,653560.45166339,   210.46215843,   195.00001092,
 1404,     5.37852243,652880.29564528,   210.44928644,   195.00001090,
 1405,     4.68926122,652196.41761670,   210.43634401,   195.00001087,
 1406,     4.34463061,651510.67858271,   210.42336636,   195.00001085,
 1407,    30.67231530,651222.70904617,   210.41791652,     0.00001084,
 1408,    15.33615765,651305.52425837,   210.41948381,     0.00001084,
 1409,     7.66807883,651346.93184494,   210.42026745,     0.00001084,
 1410,     3.83403941,651367.63561892,   210.42065927,     0.00001084,
 1411,     1.91701971,651377.98748617,   210.42085518,     0.00001084,
 1412,     0.95850985,651383.16340026,   210.42095313,     0.00001084,
 1413,     0.47925493,651385.75133800,   210.42100211,     0.00001084,
 1414,     0.23962746,651387.04528713,   210.42102660,     0.00001084,
 1415,     0.11981373,651387.69224238,   210.42103884,     0.00001084,
 1416,     0.05990687,651388.01570048,   210.42104496,     0.00001084,
 1417,     0.02995343,651388.17740979,   210.42104802,     0.00001084,
 1418,     0.01497672,651388.25824513,   210.42104955,     0.00001084,
 1419,     0.00748836,651388.29864306,   210.42105031,     0.00001084,
 1420,     0.00374418,651388.31882271,   210.42105070,     0.00001084,
 1421,     0.00187209,651388.32889280,   210.42105089,     0.00001084,
 1422,     0.00093604,651037.33390831,   210.41440829,   195.00001083,
 1423,     0.00046802,650335.33639655,   210.40112294,   195.00001080,
 1424,     0.00023401,649633.33762135,   210.38783758,   195.00001078,
 1425,    19.50011701,648966.43821444,   210.37521647,   195.00001075,
 1426,   102.75005850,648484.48849167,   210.36609554,   195.00001073,
 1427,   144.37502925,648281.31361098,   210.36225045,   165.00001072,
 1428,   150.18751463,648217.52615132,   210.36104327,   165.00001072,
 1429,   153.09375731,648169.43240218,   210.36013309,   165.00001072,
 1430,   154.54687866,648129.18550829,   210.35937141,   165.00001072,
 1431,   155.27343933,648092.86204204,   210.35868399,   165.00001072,
 1432,   229.13671966,648190.80028982,   210.36053748,   165.00001072,
 1433,   266.06835983,648488.16939439,   210.36616520,   165.00001073,
 1434,   284.53417992,648885.25392737,   210.37368005,   165.00001075,
 1435,   293.76708996,649332.19617433,   210.38213846,   165.00001076,
 1436,   298.38354498,649804.06727828,   210.39106865,   165.00001078,
 1437,   227.19177249,650156.10281095,   210.39773094,   165.00001080,
 1438,   118.09588624,650183.62055797,   210.39825171,   165.00001080,
 1439,    63.54794312,650213.57941217,   210.39881869,     0.00001080,
 1440,    31.77397156,650385.15881953,   210.40206584,     0.00001080,
 1441,    15.88698578,650470.94850368,   210.40368941,     0.00001081,
 1442,     7.94349289,650513.84332623,   210.40450120,     0.00001081,
 1443,     3.97174645,650535.29071798,   210.40490709,     0.00001081,
 1444,     1.98587322,650546.01439433,   210.40511004,     0.00001081,
 1445,     0.99293661,650551.37621297,   210.40521151,     0.00001081,
 1446,     0.49646831,650554.05710277,   210.40526225,     0.00001081,
 1447,     0.24823415,650258.39752836,   210.39966687,   165.00001080,
 1448,     0.12411708,649665.06772184,   210.38843807,   165.00001078,
 1449,    78.06205854,649211.80279927,   210.37986001,   165.00001076,
 1450,   117.03102927,648968.97031846,   210.37526439,   165.00001075,
 1451,   136.51551463,648831.35405874,   210.37265999,   165.00001075,
 1452,   219.75775732,648878.64590950,   210.37355499,   165.00001075,
 1453,   261.37887866,649150.69181571,   210.37870348,   165.00001076,
 1454,   208.68943933,649402.81474929,   210.38347492,   165.00001077,
 1455,   182.34471966,649512.67619677,   210.38555405,   165.00001077,
 1456,   169.17235983,649551.40690098,   210.38628703,   165.00001077,
 1457,   236.08617992,649686.87223377,   210.38885072,   165.00001078,
 1458,   269.54308996,650003.00488086,   210.39483355,   165.00001079,
 1459,   212.77154498,650277.17118487,   210.40002216,   165.00001080,
 1460,   257.88577249,650530.35431757,   210.40481367,   165.00001081,
 1461,   280.44288624,650905.34586439,   210.41191041,   165.00001082,
 1462,   218.22144312,651505.94161817,   210.42327671,     0.00001085,
 1463,   178.11072156,652219.33947570,   210.43677781,     0.00001087,
 1464,    89.05536078,652700.23838493,   210.44587885,     0.00001089,
 1465,    44.52768039,652940.68782002,   210.45042937,     0.00001090,
 1466,    22.26384020,653060.91251794,   210.45270463,     0.00001091,
 1467,    11.13192010,653121.02484699,   210.45384226,     0.00001091,
 1468,     5.56596005,653151.08099199,   210.45441107,     0.00001091,
 1469,     2.78298002,653166.10904475,   210.45469548,     0.00001091,
 1470,    55.39149001,653270.82305160,   210.45667720,     0.00001091,
 1471,    27.69574501,653069.38003550,   210.45286488,   195.00001091,
 1472,    13.84787250,652442.15850793,   210.44099467,   195.00001088,
 1473,     6.92393625,651777.54772440,   210.42841688,   195.00001086,
 1474,    96.46196813,651261.64231311,   210.41865334,   195.00001084,
 1475,   141.23098406,650987.48958793,   210.41346498,   195.00001083,
 1476,   237.11549203,650966.51320582,   210.41306800,   195.00001083,
 1477,   138.05774602,650939.82499524,   210.41256293,   195.00001083,
 1478,    88.52887301,650645.68087063,   210.40699623,   195.00001081,
 1479,    63.76443650,650217.80878902,   210.39889873,   195.00001080,
 1480,    51.38221825,650074.07272869,   210.39617851,     0.00001079,
 1481,    94.69110913,650337.00467921,   210.40115452,     0.00001080,
 1482,   189.84555456,650552.17063494,   210.40522654,   165.00001081,
 1483,    99.42277728,650775.85359350,   210.40945976,     0.00001082,
 1484,    54.21138864,650755.39505325,   210.40907258,   165.00001082,
 1485,    31.60569432,650315.86576381,   210.40075446,   165.00001080,
 1486,    20.30284716,649761.30109978,   210.39025929,   195.00001078,
 1487,   103.15142358,649632.51874824,   210.38782208,     0.00001078,
 1488,   120.57571179,650035.22755294,   210.39544337,     0.00001079,
 1489,   129.28785590,650484.98193598,   210.40395500,     0.00001081,
 1490,    64.64392795,650834.05910798,   210.41056130,     0.00001082,
 1491,    32.32196397,651008.59767466,   210.41386445,     0.00001083,
 1492,    16.16098199,651095.86693826,   210.41551603,     0.00001083,
 1493,     8.08049099,651139.50155054,   210.41634182,     0.00001083,
 1494,     4.04024550,650864.31883736,   210.41113397,   165.00001082,
 1495,     2.02012275,650578.22746125,   210.40571967,     0.00001081,
 1496,     5.51006137,650591.78175388,   210.40597619,     0.00001081,
 1497,    71.75503069,650433.85888067,   210.40298749,   165.00001081,
 1498,   113.87751534,650173.99742475,   210.39806960,   165.00001080,
 1499,   208.43875767,650106.16667748,   210.39678589,   195.00001079,
 1500,   197.21937884,650134.35128432,   210.39731929,   195.00001079,
 1501,   191.60968942,650132.24356843,   210.39727940,   195.00001079,
 1502,   188.80484471,650114.98969117,   210.39695287,   195.00001079,
 1503,   187.40242235,650090.16273323,   210.39648302,   195.00001079,
 1504,   113.20121118,649929.24923473,   210.39343772,   195.00001079,
 1505,    76.10060559,649918.99246617,   210.39324361,     0.00001079,
 1506,    71.05030279,650183.86406236,   210.39825632,     0.00001080,
 1507,    67.02515140,650432.39984093,   210.40295988,     0.00001081,
 1508,    79.01257570,650695.26771069,   210.40793467,     0.00001082,
 1509,   132.00628785,651075.10162626,   210.41512304,     0.00001083,
 1510,   135.00314392,651555.71856452,   210.42421875,     0.00001085,
 1511,   283.50157196,652309.02701412,   210.43847515,     0.00001088,
 1512,   284.25078598,653330.98121939,   210.45781569,     0.00001092,
 1513,   142.12539299,654098.45830207,   210.47234024,     0.00001094,
 1514,    71.06269650,654482.19682389,   210.47960251,     0.00001096,
 1515,    35.53134825,654674.06606484,   210.48323365,     0.00001097,
 1516,    17.76567412,654770.00066558,   210.48504922,     0.00001097,
 1517,     8.88283706,654817.96794620,   210.48595700,     0.00001097,
 1518,     4.44141853,654490.95156691,   210.47976820,   195.00001096,
 1519,     2.22070927,653800.94335735,   210.46670975,   195.00001093,
 1520,    20.61035463,653140.03923304,   210.45420211,   195.00001091,
 1521,    29.80517732,652528.78715136,   210.44263412,   195.00001089,
 1522,    14.90258866,651907.26109078,   210.43087171,   195.00001086,
 1523,   100.45129433,651412.89804118,   210.42151586,   195.00001084,
 1524,   143.22564716,651149.51649664,   210.41653135,   195.00001083,
